"rho","u","v","p","Mach","T","Points:0","Points:1","Points:2"
1.1983,39.417,4.4091,1.0118e+05,0.11536,294.13,0.82101,-0.031103,0
1.1982,39.691,4.31,1.0117e+05,0.11612,294.13,0.79569,-0.033899,0
1.1981,39.958,4.199,1.0115e+05,0.11687,294.12,0.76882,-0.036779,0
1.198,40.221,4.0753,1.0114e+05,0.11759,294.11,0.74047,-0.03972,0
1.1979,40.481,3.94,1.0113e+05,0.11831,294.1,0.71073,-0.042694,0
1.1978,40.742,3.7896,1.0112e+05,0.11902,294.08,0.67975,-0.045666,0
1.1977,41.004,3.6201,1.011e+05,0.11974,294.07,0.64767,-0.048603,0
1.1976,41.266,3.4311,1.0109e+05,0.12046,294.06,0.61469,-0.051463,0
1.1975,41.531,3.2189,1.0108e+05,0.12118,294.04,0.58101,-0.054206,0
1.1974,41.796,2.9789,1.0106e+05,0.1219,294.03,0.54688,-0.056786,0
1.1973,42.061,2.7082,1.0105e+05,0.12262,294.01,0.51252,-0.059161,0
1.1972,42.323,2.4027,1.0104e+05,0.12333,294,0.4782,-0.061288,0
1.1972,42.578,2.0589,1.0103e+05,0.12402,293.98,0.44415,-0.063127,0
1.1971,42.823,1.6738,1.0102e+05,0.12469,293.97,0.41063,-0.064645,0
1.1971,43.052,1.2444,1.0101e+05,0.12531,293.96,0.37786,-0.065812,0
1.197,43.26,0.76946,1.01e+05,0.12589,293.94,0.34604,-0.066608,0
1.197,43.44,0.24756,1.01e+05,0.1264,293.94,0.31536,-0.067022,0
1.197,43.588,-0.32243,1.01e+05,0.12683,293.93,0.28597,-0.06705,0
1.197,43.696,-0.94072,1.01e+05,0.12717,293.92,0.258,-0.066697,0
1.1971,43.756,-1.6055,1.01e+05,0.1274,293.92,0.23154,-0.065978,0
1.1972,43.763,-2.3168,1.0101e+05,0.12752,293.92,0.20665,-0.06491,0
1.1973,43.709,-3.0756,1.0102e+05,0.1275,293.93,0.18337,-0.063521,0
1.1974,43.587,-3.882,1.0103e+05,0.12733,293.94,0.16171,-0.061837,0
1.1976,43.387,-4.7343,1.0105e+05,0.12699,293.95,0.14164,-0.059889,0
1.1978,43.098,-5.6323,1.0108e+05,0.12646,293.97,0.12315,-0.057707,0
1.1981,42.708,-6.5806,1.0111e+05,0.12573,293.99,0.10617,-0.055319,0
1.1984,42.202,-7.5774,1.0115e+05,0.12475,294.02,0.090645,-0.052752,0
1.1988,41.558,-8.6231,1.0119e+05,0.12348,294.06,0.076507,-0.050027,0
1.1993,40.748,-9.7188,1.0125e+05,0.12187,294.1,0.063674,-0.047159,0
1.1999,39.736,-10.858,1.0132e+05,0.11983,294.16,0.052064,-0.044156,0
1.2006,38.471,-12.028,1.0141e+05,0.11724,294.23,0.041595,-0.041016,0
1.2016,36.886,-13.197,1.0152e+05,0.11394,294.33,0.032185,-0.037722,0
1.2027,34.893,-14.304,1.0166e+05,0.10966,294.45,0.023758,-0.034241,0
1.2041,32.382,-15.235,1.0184e+05,0.10405,294.62,0.016251,-0.030515,0
1.2059,29.239,-15.779,1.0206e+05,0.096583,294.82,0.009629,-0.026465,0
1.208,25.419,-15.583,1.0233e+05,0.08665,295.08,0.003907,-0.021998,0
1.2104,21.097,-14.142,1.0263e+05,0.073792,295.37,-0.000825,-0.017035,0
1.2126,16.912,-10.96,1.0291e+05,0.058602,295.65,-0.004386,-0.01158,0
1.214,14.025,-5.9955,1.0309e+05,0.044813,295.83,-0.006553,-0.005799,0
1.2144,13.077,-7.3731e-05,1.0314e+05,0.03902,295.88,-0.007249,-0,0
1.214,14.025,5.9954,1.0309e+05,0.044813,295.83,-0.006553,0.005799,0
1.2126,16.912,10.96,1.0291e+05,0.058601,295.65,-0.004386,0.01158,0
1.2104,21.097,14.142,1.0263e+05,0.073792,295.37,-0.000825,0.017035,0
1.208,25.419,15.583,1.0233e+05,0.08665,295.08,0.003907,0.021998,0
1.2059,29.239,15.779,1.0206e+05,0.096583,294.82,0.009629,0.026465,0
1.2041,32.382,15.235,1.0184e+05,0.10405,294.62,0.016251,0.030515,0
1.2027,34.893,14.304,1.0166e+05,0.10966,294.45,0.023758,0.034241,0
1.2016,36.886,13.197,1.0152e+05,0.11394,294.33,0.032185,0.037722,0
1.2006,38.471,12.028,1.0141e+05,0.11724,294.23,0.041595,0.041016,0
1.1999,39.736,10.858,1.0132e+05,0.11983,294.16,0.052064,0.044156,0
1.1993,40.748,9.7187,1.0125e+05,0.12187,294.1,0.063674,0.047159,0
1.1988,41.558,8.6231,1.0119e+05,0.12348,294.06,0.076507,0.050027,0
1.1984,42.202,7.5774,1.0115e+05,0.12475,294.02,0.090645,0.052752,0
1.1981,42.708,6.5806,1.0111e+05,0.12573,293.99,0.10617,0.055319,0
1.1978,43.098,5.6323,1.0108e+05,0.12646,293.97,0.12315,0.057707,0
1.1976,43.386,4.7343,1.0105e+05,0.12699,293.95,0.14164,0.059889,0
1.1974,43.587,3.882,1.0103e+05,0.12733,293.94,0.16171,0.061837,0
1.1973,43.709,3.0756,1.0102e+05,0.1275,293.93,0.18337,0.063521,0
1.1972,43.763,2.3168,1.0101e+05,0.12752,293.92,0.20665,0.06491,0
1.1971,43.756,1.6055,1.01e+05,0.1274,293.92,0.23154,0.065978,0
1.197,43.696,0.94072,1.01e+05,0.12717,293.93,0.258,0.066697,0
1.197,43.588,0.32243,1.01e+05,0.12683,293.93,0.28597,0.06705,0
1.197,43.44,-0.24756,1.01e+05,0.1264,293.94,0.31536,0.067022,0
1.197,43.26,-0.76946,1.01e+05,0.12589,293.94,0.34604,0.066608,0
1.1971,43.052,-1.2444,1.0101e+05,0.12531,293.96,0.37786,0.065812,0
1.1971,42.823,-1.6738,1.0102e+05,0.12469,293.97,0.41063,0.064645,0
1.1972,42.578,-2.0589,1.0103e+05,0.12402,293.98,0.44415,0.063127,0
1.1972,42.323,-2.4027,1.0104e+05,0.12333,294,0.4782,0.061288,0
1.1973,42.061,-2.7082,1.0105e+05,0.12262,294.01,0.51252,0.059161,0
1.1974,41.796,-2.9789,1.0106e+05,0.1219,294.03,0.54688,0.056786,0
1.1975,41.531,-3.2189,1.0108e+05,0.12118,294.04,0.58101,0.054206,0
1.1976,41.266,-3.4311,1.0109e+05,0.12046,294.06,0.61469,0.051463,0
1.1977,41.004,-3.6201,1.011e+05,0.11974,294.07,0.64767,0.048603,0
1.1978,40.742,-3.7896,1.0112e+05,0.11902,294.08,0.67975,0.045666,0
1.1979,40.481,-3.94,1.0113e+05,0.11831,294.1,0.71073,0.042694,0
1.198,40.221,-4.0753,1.0114e+05,0.11759,294.11,0.74047,0.03972,0
1.1981,39.958,-4.199,1.0115e+05,0.11687,294.12,0.76882,0.036779,0
1.1982,39.691,-4.31,1.0117e+05,0.11612,294.13,0.79569,0.033899,0
1.1983,39.417,-4.4091,1.0118e+05,0.11536,294.13,0.82101,0.031103,0
1.1985,39.135,-4.4998,1.0119e+05,0.11458,294.14,0.84475,0.028412,0
1.1986,38.839,-4.5795,1.012e+05,0.11375,294.14,0.86688,0.025843,0
1.1987,38.529,-4.6477,1.0121e+05,0.11288,294.14,0.88743,0.023407,0
1.1988,38.197,-4.7081,1.0122e+05,0.11194,294.14,0.90641,0.021114,0
1.1989,37.84,-4.7546,1.0123e+05,0.11093,294.13,0.92388,0.01897,0
1.1991,37.448,-4.7864,1.0124e+05,0.10981,294.13,0.9399,0.016978,0
1.1992,37.005,-4.7984,1.0124e+05,0.10854,294.12,0.95455,0.015131,0
1.1992,36.484,-4.7633,1.0124e+05,0.10702,294.12,0.96793,0.013395,0
1.199,35.835,-4.5893,1.0124e+05,0.10508,294.15,0.98022,0.01164,0
1.1982,35.026,-3.9277,1.0123e+05,0.10249,294.32,0.99172,0.009355,0
1.1941,33.776,-2.4836,1.0114e+05,0.09839,295.06,1.0047,0.005872,0
1.1906,32.971,0.00014448,1.0105e+05,0.095764,295.66,1.0035,0,0
1.1906,32.971,1.5606,1.0105e+05,0.095764,295.66,1.0047,-0.005872,0
1.1991,34.952,3.2072,1.0125e+05,0.10208,294.17,1.0065,-0.00772,0
1.1996,35.338,3.7216,1.0125e+05,0.10338,294.04,0.99278,-0.012308,0
1.2003,36.068,4.4028,1.0125e+05,0.10573,293.88,0.9809,-0.015176,0
1.2004,36.684,4.6247,1.0125e+05,0.1076,293.83,0.96839,-0.017118,0
1.2004,37.185,4.6961,1.0125e+05,0.10907,293.83,0.95493,-0.018868,0
1.2003,37.613,4.7087,1.0124e+05,0.11031,293.83,0.94025,-0.020665,0
1.2002,37.996,4.6939,1.0123e+05,0.11141,293.83,0.92422,-0.022594,0
1.2001,38.349,4.66,1.0122e+05,0.11242,293.83,0.90674,-0.024677,0
1.2,38.68,4.6095,1.0121e+05,0.11336,293.83,0.88775,-0.026916,0
1.1999,38.992,4.5488,1.012e+05,0.11424,293.83,0.8672,-0.029304,0
1.1998,39.291,4.4751,1.0119e+05,0.11508,293.82,0.84506,-0.031833,0
1.1996,39.578,4.3894,1.0118e+05,0.11589,293.82,0.82132,-0.034488,0
1.1995,39.857,4.294,1.0117e+05,0.11666,293.81,0.79599,-0.037253,0
1.1994,40.13,4.1859,1.0116e+05,0.11742,293.81,0.76911,-0.040107,0
1.1993,40.399,4.0645,1.0114e+05,0.11816,293.8,0.74075,-0.043025,0
1.1992,40.665,3.9307,1.0113e+05,0.1189,293.79,0.71101,-0.04598,0
1.1991,40.931,3.7812,1.0112e+05,0.11963,293.77,0.68002,-0.048937,0
1.199,41.198,3.6122,1.0111e+05,0.12036,293.76,0.64793,-0.051861,0
1.1989,41.466,3.4233,1.0109e+05,0.1211,293.75,0.61494,-0.054712,0
1.1988,41.735,3.2108,1.0108e+05,0.12183,293.73,0.58126,-0.057448,0
1.1987,42.004,2.9702,1.0107e+05,0.12256,293.72,0.54711,-0.060025,0
1.1986,42.272,2.6986,1.0105e+05,0.12329,293.71,0.51273,-0.062399,0
1.1985,42.536,2.392,1.0104e+05,0.12401,293.69,0.47839,-0.064527,0
1.1984,42.794,2.047,1.0103e+05,0.12471,293.68,0.44433,-0.066371,0
1.1984,43.039,1.6608,1.0102e+05,0.12538,293.67,0.41078,-0.067895,0
1.1983,43.269,1.2302,1.0101e+05,0.12601,293.66,0.37799,-0.069071,0
1.1983,43.476,0.75425,1.0101e+05,0.12658,293.65,0.34614,-0.06988,0
1.1983,43.656,0.23167,1.01e+05,0.12709,293.64,0.31543,-0.070308,0
1.1983,43.803,-0.33854,1.01e+05,0.12752,293.63,0.28601,-0.070354,0
1.1983,43.908,-0.95633,1.01e+05,0.12786,293.63,0.258,-0.070022,0
1.1984,43.966,-1.6198,1.0101e+05,0.12808,293.63,0.23149,-0.069327,0
1.1984,43.971,-2.3287,1.0101e+05,0.12819,293.63,0.20655,-0.068287,0
1.1986,43.915,-3.0835,1.0102e+05,0.12816,293.63,0.18322,-0.066928,0
1.1987,43.789,-3.8836,1.0104e+05,0.12798,293.64,0.16149,-0.065278,0
1.1989,43.586,-4.7269,1.0106e+05,0.12763,293.66,0.14136,-0.063367,0
1.1991,43.297,-5.6125,1.0108e+05,0.12709,293.67,0.12279,-0.061225,0
1.1994,42.907,-6.5432,1.0112e+05,0.12635,293.69,0.10573,-0.058881,0
1.1997,42.404,-7.5159,1.0115e+05,0.12536,293.72,0.090113,-0.056358,0
1.2001,41.767,-8.5285,1.012e+05,0.12408,293.76,0.075867,-0.053677,0
1.2006,40.972,-9.5785,1.0126e+05,0.12247,293.8,0.062909,-0.050849,0
1.2012,39.983,-10.655,1.0133e+05,0.12043,293.86,0.051153,-0.047874,0
1.202,38.757,-11.739,1.0142e+05,0.11784,293.93,0.040509,-0.044741,0
1.2029,37.233,-12.79,1.0152e+05,0.11455,294.02,0.030887,-0.041417,0
1.204,35.336,-13.743,1.0166e+05,0.11031,294.14,0.022206,-0.037846,0
1.2053,32.978,-14.477,1.0182e+05,0.10477,294.28,0.014403,-0.033945,0
1.207,30.082,-14.795,1.0202e+05,0.097494,294.46,0.00745,-0.02961,0
1.2088,26.642,-14.386,1.0225e+05,0.088033,294.68,0.001384,-0.024732,0
1.2108,22.857,-12.841,1.0251e+05,0.076212,294.92,-0.003673,-0.01923,0
1.2127,19.304,-9.7986,1.0274e+05,0.062999,295.13,-0.007506,-0.013125,0
1.2138,16.943,-5.299,1.0288e+05,0.051989,295.27,-0.009857,-0.006605,0
1.2141,16.198,-7.3791e-05,1.0292e+05,0.047702,295.3,-0.01062,-0,0
1.2138,16.943,5.2989,1.0288e+05,0.051989,295.27,-0.009857,0.006605,0
1.2127,19.304,9.7984,1.0274e+05,0.062999,295.13,-0.007506,0.013125,0
1.2108,22.857,12.841,1.0251e+05,0.076211,294.92,-0.003673,0.01923,0
1.2088,26.642,14.386,1.0225e+05,0.088032,294.68,0.001384,0.024732,0
1.207,30.082,14.795,1.0202e+05,0.097493,294.46,0.00745,0.02961,0
1.2053,32.978,14.477,1.0182e+05,0.10477,294.28,0.014403,0.033945,0
1.204,35.336,13.743,1.0166e+05,0.11031,294.14,0.022206,0.037846,0
1.2029,37.233,12.79,1.0152e+05,0.11455,294.02,0.030887,0.041417,0
1.202,38.757,11.739,1.0142e+05,0.11784,293.93,0.040509,0.044741,0
1.2012,39.983,10.655,1.0133e+05,0.12043,293.86,0.051153,0.047874,0
1.2006,40.972,9.5785,1.0126e+05,0.12246,293.81,0.062909,0.050849,0
1.2001,41.767,8.5285,1.012e+05,0.12408,293.76,0.075867,0.053677,0
1.1997,42.404,7.5159,1.0115e+05,0.12536,293.72,0.090113,0.056358,0
1.1994,42.907,6.5432,1.0112e+05,0.12635,293.7,0.10573,0.058881,0
1.1991,43.297,5.6125,1.0108e+05,0.12709,293.67,0.12279,0.061225,0
1.1989,43.586,4.7269,1.0106e+05,0.12763,293.66,0.14136,0.063367,0
1.1987,43.789,3.8836,1.0104e+05,0.12798,293.64,0.16149,0.065278,0
1.1986,43.915,3.0835,1.0102e+05,0.12816,293.63,0.18322,0.066928,0
1.1984,43.971,2.3287,1.0101e+05,0.12819,293.63,0.20655,0.068287,0
1.1984,43.966,1.6198,1.0101e+05,0.12808,293.63,0.23149,0.069327,0
1.1983,43.908,0.95633,1.01e+05,0.12786,293.63,0.258,0.070022,0
1.1983,43.803,0.33854,1.01e+05,0.12752,293.63,0.28601,0.070354,0
1.1983,43.656,-0.23167,1.01e+05,0.12709,293.64,0.31543,0.070308,0
1.1983,43.476,-0.75425,1.0101e+05,0.12658,293.65,0.34614,0.06988,0
1.1983,43.269,-1.2302,1.0101e+05,0.12601,293.66,0.37799,0.069071,0
1.1984,43.039,-1.6608,1.0102e+05,0.12538,293.67,0.41078,0.067895,0
1.1984,42.794,-2.047,1.0103e+05,0.12471,293.68,0.44433,0.066371,0
1.1985,42.536,-2.3921,1.0104e+05,0.12401,293.69,0.47839,0.064527,0
1.1986,42.272,-2.6987,1.0105e+05,0.12329,293.71,0.51273,0.062399,0
1.1987,42.004,-2.9702,1.0107e+05,0.12256,293.72,0.54711,0.060025,0
1.1988,41.735,-3.2108,1.0108e+05,0.12183,293.74,0.58126,0.057448,0
1.1989,41.466,-3.4233,1.0109e+05,0.1211,293.75,0.61494,0.054712,0
1.199,41.198,-3.6122,1.0111e+05,0.12036,293.76,0.64793,0.051861,0
1.1991,40.931,-3.7812,1.0112e+05,0.11963,293.77,0.68002,0.048937,0
1.1992,40.665,-3.9307,1.0113e+05,0.1189,293.79,0.71101,0.04598,0
1.1993,40.399,-4.0645,1.0114e+05,0.11816,293.8,0.74075,0.043025,0
1.1994,40.13,-4.1859,1.0116e+05,0.11742,293.81,0.76911,0.040107,0
1.1995,39.857,-4.294,1.0117e+05,0.11666,293.81,0.79599,0.037253,0
1.1996,39.578,-4.3894,1.0118e+05,0.11588,293.82,0.82132,0.034488,0
1.1998,39.291,-4.4751,1.0119e+05,0.11508,293.83,0.84506,0.031833,0
1.1999,38.992,-4.5488,1.012e+05,0.11424,293.83,0.8672,0.029304,0
1.2,38.68,-4.6095,1.0121e+05,0.11336,293.83,0.88775,0.026916,0
1.2001,38.349,-4.66,1.0122e+05,0.11242,293.83,0.90674,0.024677,0
1.2002,37.996,-4.6939,1.0123e+05,0.11141,293.83,0.92422,0.022594,0
1.2003,37.613,-4.7087,1.0124e+05,0.11031,293.83,0.94025,0.020665,0
1.2004,37.185,-4.6961,1.0125e+05,0.10907,293.83,0.95493,0.018868,0
1.2004,36.684,-4.6247,1.0125e+05,0.1076,293.83,0.96839,0.017118,0
1.2002,36.068,-4.4028,1.0125e+05,0.10573,293.88,0.9809,0.015176,0
1.1996,35.338,-3.7216,1.0125e+05,0.10338,294.04,0.99278,0.012308,0
1.196,34.451,-2.1659,1.012e+05,0.10034,294.76,1.0065,0.00772,0
1.193,33.949,9.7752e-05,1.0114e+05,0.098596,295.35,1.0055,0,0
1.193,33.949,1.1249,1.0114e+05,0.098596,295.35,1.0065,-0.00772,0
1.2001,35.353,3.0388,1.0127e+05,0.10324,293.97,1.0084,-0.009607,0
1.2005,35.689,3.5318,1.0127e+05,0.10437,293.85,0.99427,-0.015643,0
1.2011,36.345,4.2103,1.0126e+05,0.1065,293.69,0.9819,-0.019296,0
1.2013,36.921,4.471,1.0126e+05,0.10826,293.65,0.96903,-0.021579,0
1.2013,37.394,4.5773,1.0125e+05,0.10967,293.63,0.9554,-0.023414,0
1.2012,37.801,4.6157,1.0125e+05,0.11086,293.63,0.94066,-0.025174,0
1.2011,38.168,4.6194,1.0124e+05,0.11192,293.63,0.9246,-0.027022,0
1.201,38.511,4.5992,1.0123e+05,0.11291,293.63,0.90712,-0.029016,0
1.2009,38.835,4.5597,1.0122e+05,0.11383,293.63,0.88812,-0.031173,0
1.2007,39.146,4.5075,1.0121e+05,0.11471,293.62,0.86757,-0.033489,0
1.2006,39.445,4.4407,1.0119e+05,0.11556,293.62,0.84542,-0.035953,0
1.2005,39.735,4.3607,1.0118e+05,0.11637,293.61,0.82167,-0.038553,0
1.2004,40.017,4.2696,1.0117e+05,0.11716,293.61,0.79633,-0.041271,0
1.2003,40.295,4.165,1.0116e+05,0.11793,293.6,0.76945,-0.044084,0
1.2002,40.569,4.0464,1.0115e+05,0.11869,293.59,0.74108,-0.046968,0
1.2001,40.84,3.9145,1.0113e+05,0.11944,293.58,0.71133,-0.049894,0
1.2,41.111,3.7662,1.0112e+05,0.12019,293.57,0.68033,-0.052828,0
1.1999,41.383,3.5981,1.0111e+05,0.12094,293.56,0.64824,-0.055733,0
1.1997,41.654,3.4095,1.0109e+05,0.12168,293.55,0.61524,-0.05857,0
1.1996,41.927,3.1968,1.0108e+05,0.12243,293.53,0.58154,-0.061295,0
1.1995,42.198,2.9557,1.0107e+05,0.12317,293.52,0.54737,-0.063866,0
1.1994,42.468,2.6835,1.0106e+05,0.1239,293.51,0.51299,-0.066238,0
1.1994,42.734,2.376,1.0104e+05,0.12462,293.49,0.47863,-0.068368,0
1.1993,42.991,2.0301,1.0103e+05,0.12532,293.48,0.44454,-0.070217,0
1.1992,43.236,1.6429,1.0102e+05,0.12599,293.47,0.41097,-0.071751,0
1.1992,43.463,1.2117,1.0102e+05,0.12661,293.46,0.37815,-0.072941,0
1.1991,43.668,0.73538,1.0101e+05,0.12718,293.45,0.34627,-0.073768,0
1.1991,43.845,0.21289,1.0101e+05,0.12768,293.44,0.31552,-0.074219,0
1.1991,43.987,-0.35649,1.01e+05,0.1281,293.44,0.28606,-0.074292,0
1.1992,44.087,-0.97246,1.0101e+05,0.12842,293.44,0.258,-0.073992,0
1.1992,44.14,-1.633,1.0101e+05,0.12863,293.43,0.23144,-0.073332,0
1.1993,44.14,-2.3373,1.0102e+05,0.12872,293.44,0.20645,-0.072334,0
1.1994,44.079,-3.0854,1.0103e+05,0.12868,293.44,0.18305,-0.071022,0
1.1996,43.949,-3.8761,1.0105e+05,0.12848,293.45,0.16125,-0.069425,0
1.1998,43.743,-4.7065,1.0107e+05,0.12812,293.47,0.14105,-0.067572,0
1.2,43.45,-5.5748,1.0109e+05,0.12756,293.48,0.12239,-0.065493,0
1.2003,43.061,-6.4817,1.0113e+05,0.1268,293.51,0.10523,-0.063216,0
1.2006,42.562,-7.4224,1.0116e+05,0.1258,293.53,0.0895,-0.060762,0
1.201,41.933,-8.3923,1.0121e+05,0.12452,293.57,0.075124,-0.058148,0
1.2015,41.153,-9.3846,1.0127e+05,0.12289,293.61,0.062012,-0.055377,0
1.2021,40.191,-10.384,1.0134e+05,0.12085,293.67,0.050069,-0.052441,0
1.2029,39.005,-11.365,1.0142e+05,0.11826,293.74,0.039199,-0.049308,0
1.2037,37.544,-12.283,1.0153e+05,0.11498,293.82,0.029302,-0.045922,0
1.2048,35.746,-13.067,1.0165e+05,0.11076,293.93,0.020296,-0.042201,0
1.206,33.544,-13.602,1.018e+05,0.10532,294.06,0.012121,-0.038036,0
1.2075,30.892,-13.708,1.0198e+05,0.09832,294.21,0.004771,-0.033306,0
1.2091,27.818,-13.124,1.0218e+05,0.08946,294.39,-0.001687,-0.027894,0
1.2108,24.528,-11.529,1.0239e+05,0.078822,294.59,-0.007096,-0.021733,0
1.2123,21.529,-8.6725,1.0258e+05,0.067571,294.76,-0.011208,-0.014864,0
1.2132,19.601,-4.6427,1.0269e+05,0.058853,294.86,-0.013741,-0.007503,0
1.2135,19.013,-7.1526e-05,1.0272e+05,0.05567,294.88,-0.014568,-0,0
1.2132,19.601,4.6426,1.0269e+05,0.058853,294.86,-0.013741,0.007503,0
1.2123,21.529,8.6724,1.0258e+05,0.06757,294.76,-0.011208,0.014864,0
1.2108,24.528,11.529,1.0239e+05,0.078821,294.59,-0.007096,0.021733,0
1.2091,27.818,13.124,1.0218e+05,0.08946,294.39,-0.001687,0.027894,0
1.2075,30.892,13.708,1.0198e+05,0.09832,294.21,0.004771,0.033306,0
1.206,33.544,13.602,1.018e+05,0.10532,294.06,0.012121,0.038036,0
1.2048,35.746,13.067,1.0165e+05,0.11076,293.93,0.020296,0.042201,0
1.2037,37.544,12.283,1.0153e+05,0.11498,293.82,0.029302,0.045922,0
1.2029,39.005,11.365,1.0142e+05,0.11826,293.74,0.039199,0.049308,0
1.2021,40.191,10.384,1.0134e+05,0.12085,293.67,0.050069,0.052441,0
1.2015,41.153,9.3845,1.0127e+05,0.12289,293.61,0.062012,0.055377,0
1.201,41.933,8.3923,1.0121e+05,0.12452,293.57,0.075124,0.058148,0
1.2006,42.562,7.4224,1.0116e+05,0.1258,293.53,0.0895,0.060762,0
1.2003,43.061,6.4817,1.0113e+05,0.1268,293.51,0.10523,0.063216,0
1.2,43.45,5.5747,1.0109e+05,0.12756,293.48,0.12239,0.065493,0
1.1998,43.743,4.7065,1.0107e+05,0.12812,293.47,0.14105,0.067572,0
1.1996,43.949,3.8761,1.0105e+05,0.12848,293.45,0.16125,0.069425,0
1.1994,44.079,3.0854,1.0103e+05,0.12868,293.44,0.18305,0.071022,0
1.1993,44.14,2.3373,1.0102e+05,0.12872,293.44,0.20645,0.072334,0
1.1992,44.14,1.633,1.0101e+05,0.12863,293.44,0.23144,0.073332,0
1.1992,44.087,0.97245,1.0101e+05,0.12842,293.44,0.258,0.073992,0
1.1991,43.987,0.35649,1.01e+05,0.1281,293.44,0.28606,0.074292,0
1.1991,43.845,-0.21289,1.0101e+05,0.12768,293.44,0.31552,0.074219,0
1.1991,43.668,-0.73538,1.0101e+05,0.12718,293.45,0.34627,0.073768,0
1.1992,43.463,-1.2117,1.0102e+05,0.12661,293.46,0.37815,0.072941,0
1.1992,43.236,-1.6429,1.0102e+05,0.12599,293.47,0.41097,0.071751,0
1.1993,42.991,-2.0301,1.0103e+05,0.12532,293.48,0.44454,0.070217,0
1.1994,42.734,-2.376,1.0104e+05,0.12462,293.49,0.47863,0.068368,0
1.1994,42.468,-2.6835,1.0106e+05,0.1239,293.51,0.51299,0.066238,0
1.1995,42.198,-2.9557,1.0107e+05,0.12317,293.52,0.54737,0.063866,0
1.1996,41.927,-3.1968,1.0108e+05,0.12243,293.53,0.58154,0.061295,0
1.1997,41.654,-3.4095,1.0109e+05,0.12168,293.55,0.61524,0.05857,0
1.1998,41.383,-3.5981,1.0111e+05,0.12094,293.56,0.64824,0.055733,0
1.2,41.111,-3.7662,1.0112e+05,0.12019,293.57,0.68033,0.052828,0
1.2001,40.84,-3.9145,1.0113e+05,0.11944,293.58,0.71133,0.049894,0
1.2002,40.569,-4.0464,1.0115e+05,0.11869,293.59,0.74108,0.046968,0
1.2003,40.295,-4.165,1.0116e+05,0.11793,293.6,0.76945,0.044084,0
1.2004,40.017,-4.2696,1.0117e+05,0.11716,293.61,0.79633,0.041271,0
1.2005,39.735,-4.3607,1.0118e+05,0.11637,293.61,0.82167,0.038553,0
1.2006,39.445,-4.4407,1.0119e+05,0.11556,293.62,0.84542,0.035953,0
1.2007,39.146,-4.5075,1.0121e+05,0.11471,293.62,0.86757,0.033489,0
1.2009,38.835,-4.5597,1.0122e+05,0.11383,293.63,0.88812,0.031173,0
1.201,38.511,-4.5992,1.0123e+05,0.11291,293.63,0.90712,0.029016,0
1.2011,38.168,-4.6194,1.0124e+05,0.11192,293.63,0.9246,0.027022,0
1.2012,37.8,-4.6157,1.0125e+05,0.11086,293.63,0.94066,0.025174,0
1.2013,37.394,-4.5773,1.0125e+05,0.10967,293.64,0.9554,0.023414,0
1.2013,36.921,-4.471,1.0126e+05,0.10826,293.65,0.96903,0.021579,0
1.2011,36.345,-4.2103,1.0126e+05,0.1065,293.69,0.9819,0.019296,0
1.2005,35.689,-3.5318,1.0127e+05,0.10437,293.85,0.99427,0.015643,0
1.1974,34.981,-1.9985,1.0124e+05,0.10188,294.55,1.0084,0.009607,0
1.1948,34.609,7.0259e-05,1.0122e+05,0.10053,295.12,1.0078,0,0
1.1948,34.609,0.95841,1.0122e+05,0.10053,295.12,1.0084,-0.009607,0
1.2009,35.691,2.8621,1.0129e+05,0.1042,293.83,1.0106,-0.011526,0
1.2013,35.988,3.331,1.0128e+05,0.1052,293.72,0.9963,-0.019336,0
1.2018,36.58,4.0005,1.0127e+05,0.10713,293.57,0.98332,-0.024015,0
1.2019,37.117,4.2946,1.0127e+05,0.10879,293.52,0.96996,-0.02684,0
1.2019,37.563,4.4342,1.0126e+05,0.11013,293.5,0.95602,-0.028888,0
1.2018,37.95,4.4992,1.0125e+05,0.11128,293.5,0.94114,-0.030662,0
1.2017,38.302,4.523,1.0124e+05,0.1123,293.49,0.92503,-0.032427,0
1.2016,38.632,4.5182,1.0123e+05,0.11326,293.49,0.90752,-0.034307,0
1.2015,38.949,4.491,1.0122e+05,0.11416,293.49,0.88852,-0.036348,0
1.2014,39.255,4.4485,1.0121e+05,0.11504,293.48,0.86797,-0.038557,0
1.2013,39.553,4.3897,1.012e+05,0.11588,293.48,0.84582,-0.040928,0
1.2011,39.845,4.3164,1.0119e+05,0.1167,293.47,0.82207,-0.043447,0
1.201,40.131,4.2308,1.0117e+05,0.1175,293.47,0.79673,-0.046094,0
1.2009,40.413,4.1306,1.0116e+05,0.11829,293.46,0.76984,-0.048848,0
1.2008,40.692,4.0155,1.0115e+05,0.11907,293.45,0.74146,-0.051681,0
1.2007,40.968,3.8863,1.0114e+05,0.11984,293.44,0.71171,-0.054564,0
1.2006,41.245,3.74,1.0112e+05,0.1206,293.43,0.6807,-0.057463,0
1.2005,41.521,3.5733,1.0111e+05,0.12136,293.42,0.64859,-0.06034,0
1.2004,41.796,3.3856,1.011e+05,0.12212,293.41,0.61558,-0.063155,0
1.2002,42.072,3.1733,1.0108e+05,0.12287,293.39,0.58187,-0.065865,0
1.2001,42.346,2.9323,1.0107e+05,0.12362,293.38,0.54769,-0.068427,0
1.2001,42.618,2.6599,1.0106e+05,0.12436,293.37,0.51329,-0.070795,0
