"rho","u","v","p","Mach","T","Points:0","Points:1","Points:2"
1.2041,660,1.075e-05,1.0133e+05,1.9229,293.15,1.8,2.5,0
1.2041,660,2.2e-05,1.0133e+05,1.9229,293.15,1.9,2.5,0
1.2041,660,4.125e-05,1.0133e+05,1.9229,293.15,2,2.5,0
1.2041,660,7.55e-05,1.0133e+05,1.9229,293.15,2.1,2.51,0
1.2041,660,0.000141,1.0133e+05,1.9229,293.15,2.2,2.5201,0
1.2041,660,0.0002675,1.0133e+05,1.9229,293.15,2.3,2.5301,0
1.2041,660,0.000515,1.0133e+05,1.9229,293.15,2.4,2.5402,0
1.2041,660,0.0010028,1.0133e+05,1.9229,293.15,2.5,2.5502,0
1.2041,660,0.001964,1.0133e+05,1.9229,293.15,2.6,2.5603,0
1.2041,660,0.0038515,1.0133e+05,1.9229,293.15,2.7,2.5703,0
1.2041,659.99,0.0075318,1.0133e+05,1.9228,293.16,2.8,2.5804,0
1.2042,659.99,0.014641,1.0134e+05,1.9228,293.16,2.9,2.5904,0
1.2042,659.97,0.028227,1.0134e+05,1.9227,293.18,3,2.6005,0
1.2043,659.95,0.053875,1.0136e+05,1.9226,293.2,3.1,2.6105,0
1.2045,659.91,0.1017,1.0139e+05,1.9223,293.25,3.2,2.6206,0
1.2049,659.83,0.18973,1.0145e+05,1.9218,293.33,3.3,2.6306,0
1.2056,659.7,0.3497,1.0156e+05,1.921,293.47,3.4,2.6407,0
1.2067,659.46,0.63669,1.0174e+05,1.9195,293.71,3.5,2.6507,0
1.2089,659.03,1.1449,1.0207e+05,1.9168,294.14,3.6,2.6608,0
1.2126,658.29,2.0336,1.0264e+05,1.9123,294.88,3.7,2.6708,0
1.219,657,3.5686,1.0363e+05,1.9045,296.15,3.8,2.6809,0
1.2302,654.75,6.1948,1.0537e+05,1.8909,298.38,3.9,2.6909,0
1.2515,650.71,11.18,1.0851e+05,1.8682,302.03,4,2.701,0
1.2886,643.99,19.667,1.1372e+05,1.8335,307.35,4.1,2.701,0
1.3447,633.99,31.873,1.2137e+05,1.7867,314.29,4.2,2.701,0
1.4201,620.71,47.272,1.3151e+05,1.7302,322.39,4.3,2.701,0
1.5092,605.31,64.163,1.4339e+05,1.6703,330.76,4.4,2.701,0
1.6009,589.87,80.312,1.5558e+05,1.615,338.36,4.5,2.701,0
1.683,576.54,93.931,1.6644e+05,1.5705,344.41,4.6,2.701,0
1.7468,566.66,104.2,1.7481e+05,1.5396,348.56,4.7,2.701,0
1.7894,560.53,111.15,1.8026e+05,1.5218,350.92,4.8,2.701,0
1.8121,557.72,115.31,1.83e+05,1.5147,351.79,4.9,2.701,0
1.8188,557.51,117.28,1.8355e+05,1.5157,351.56,5,2.701,0
1.8135,559.19,117.62,1.8249e+05,1.5224,350.56,5.1,2.701,0
1.7997,562.15,116.79,1.8031e+05,1.5331,349.02,5.2,2.701,0
1.7803,565.97,115.09,1.774e+05,1.5463,347.14,5.3,2.701,0
1.757,570.34,112.76,1.7402e+05,1.5613,345.03,5.4,2.701,0
1.7314,575.03,109.96,1.7037e+05,1.5774,342.78,5.5,2.701,0
1.7044,579.92,106.81,1.6657e+05,1.5942,340.45,5.6,2.701,0
1.6767,584.88,103.39,1.6272e+05,1.6114,338.08,5.7,2.701,0
1.6487,589.85,99.774,1.5888e+05,1.6288,335.7,5.8,2.701,0
1.6208,594.79,96.006,1.551e+05,1.6462,333.34,5.9,2.701,0
1.5933,599.65,92.121,1.514e+05,1.6635,331,6,2.701,0
1.5664,604.4,88.147,1.4781e+05,1.6806,328.71,6.1,2.701,0
1.5403,609.03,84.102,1.4435e+05,1.6974,326.47,6.2,2.701,0
1.5149,613.52,79.999,1.4103e+05,1.7139,324.29,6.3,2.701,0
1.4906,617.85,75.843,1.3786e+05,1.73,322.18,6.4,2.701,0
1.4673,622.02,71.632,1.3485e+05,1.7457,320.15,6.5,2.701,0
1.4453,626.01,67.358,1.3202e+05,1.7607,318.21,6.6,2.701,0
1.4246,629.81,63.006,1.2938e+05,1.7752,316.37,6.7,2.701,0
1.4054,633.41,58.553,1.2694e+05,1.7889,314.64,6.8,2.701,0
1.3878,636.79,53.97,1.2472e+05,1.8019,313.04,6.9,2.701,0
1.372,639.94,49.222,1.2272e+05,1.8138,311.58,7,2.701,0
1.3582,642.84,44.274,1.2098e+05,1.8248,310.28,7.1,2.701,0
1.3464,645.48,39.089,1.195e+05,1.8346,309.16,7.2,2.701,0
1.3368,647.85,33.637,1.1829e+05,1.8433,308.23,7.3,2.701,0
1.3295,649.94,27.899,1.1737e+05,1.8506,307.51,7.4,2.701,0
1.3245,651.74,21.872,1.1673e+05,1.8566,306.99,7.5,2.701,0
1.3216,653.28,15.574,1.1636e+05,1.8614,306.69,7.6,2.701,0
1.3207,654.56,9.0443,1.1625e+05,1.865,306.59,7.7,2.701,0
1.3216,655.6,2.3412,1.1637e+05,1.8675,306.7,7.8,2.701,0
1.3239,656.41,-4.4456,1.1669e+05,1.8689,307.01,7.9,2.701,0
1.3272,657.07,-11.205,1.1716e+05,1.8696,307.46,8,2.701,0
1.3311,657.62,-17.827,1.177e+05,1.87,308,8.1,2.701,0
1.335,658.14,-24.205,1.1827e+05,1.8703,308.57,8.2,2.701,0
1.3388,658.65,-30.249,1.1882e+05,1.8707,309.14,8.3,2.701,0
1.342,659.2,-35.886,1.1931e+05,1.8715,309.67,8.4,2.701,0
1.3446,659.82,-41.062,1.1971e+05,1.8727,310.12,8.5,2.701,0
1.3464,660.51,-45.747,1.2002e+05,1.8744,310.5,8.6,2.701,0
1.3474,661.27,-49.922,1.2021e+05,1.8765,310.78,8.7,2.701,0
1.3476,662.11,-53.587,1.203e+05,1.8791,310.98,8.8,2.701,0
1.3471,663.01,-56.749,1.203e+05,1.882,311.09,8.9,2.701,0
1.3459,663.95,-59.424,1.2021e+05,1.8852,311.12,9,2.701,0
1.3442,664.91,-61.634,1.2005e+05,1.8886,311.1,9.1,2.701,0
1.3422,665.89,-63.403,1.1983e+05,1.892,311.02,9.2,2.701,0
1.3398,666.85,-64.758,1.1957e+05,1.8955,310.9,9.3,2.701,0
1.3373,667.8,-65.725,1.1929e+05,1.8989,310.74,9.4,2.701,0
1.3348,668.7,-66.331,1.19e+05,1.9021,310.57,9.5,2.701,0
1.3323,669.56,-66.606,1.187e+05,1.9052,310.38,9.6,2.701,0
1.3298,670.37,-66.574,1.184e+05,1.9081,310.18,9.7,2.701,0
1.3275,671.13,-66.262,1.181e+05,1.9109,309.94,9.8,2.701,0
1.3252,671.9,-65.687,1.1775e+05,1.9141,309.54,9.9,2.701,0
1.3241,672.3,-65.336,1.1755e+05,1.916,309.27,10,2.701,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0,2.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.1,2.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.2,2.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.3,2.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.4,2.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.5,2.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.6,2.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.7,2.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.8,2.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.9,2.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1,2.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.1,2.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.2,2.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.3,2.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.4,2.6,0
1.2041,660,5e-07,1.0132e+05,1.9229,293.15,1.5,2.6,0
1.2041,660,1.5e-06,1.0132e+05,1.9229,293.15,1.6,2.6,0
1.2041,660,3e-06,1.0132e+05,1.9229,293.15,1.7,2.6,0
1.2041,660,6.5e-06,1.0133e+05,1.9229,293.15,1.8,2.6,0
1.2041,660,1.35e-05,1.0133e+05,1.9229,293.15,1.9,2.6,0
1.2041,660,2.525e-05,1.0133e+05,1.9229,293.15,2,2.6,0
1.2041,660,4.6e-05,1.0133e+05,1.9229,293.15,2.1,2.6094,0
1.2041,660,8.575e-05,1.0133e+05,1.9229,293.15,2.2,2.6188,0
1.2041,660,0.0001625,1.0133e+05,1.9229,293.15,2.3,2.6281,0
1.2041,660,0.00031225,1.0133e+05,1.9229,293.15,2.4,2.6375,0
1.2041,660,0.000607,1.0133e+05,1.9229,293.15,2.5,2.6469,0
1.2041,660,0.0011875,1.0133e+05,1.9229,293.15,2.6,2.6563,0
1.2041,660,0.0023275,1.0133e+05,1.9229,293.15,2.7,2.6656,0
1.2041,660,0.0045525,1.0133e+05,1.9229,293.15,2.8,2.675,0
1.2041,659.99,0.0088592,1.0133e+05,1.9228,293.16,2.9,2.6844,0
1.2042,659.98,0.017111,1.0134e+05,1.9228,293.17,3,2.6938,0
1.2042,659.97,0.032743,1.0135e+05,1.9227,293.18,3.1,2.7032,0
1.2044,659.95,0.062,1.0137e+05,1.9225,293.21,3.2,2.7125,0
1.2046,659.9,0.11609,1.014e+05,1.9222,293.26,3.3,2.7219,0
1.205,659.81,0.21484,1.0147e+05,1.9217,293.35,3.4,2.7313,0
1.2057,659.66,0.39293,1.0158e+05,1.9208,293.5,3.5,2.7407,0
1.207,659.4,0.71031,1.0179e+05,1.9191,293.78,3.6,2.7501,0
1.2094,658.93,1.2697,1.0215e+05,1.9162,294.25,3.7,2.7594,0
1.2134,658.1,2.2473,1.0279e+05,1.9111,295.1,3.8,2.7688,0
1.2206,656.64,3.9501,1.0393e+05,1.902,296.61,3.9,2.7782,0
1.2344,653.98,7.2559,1.0602e+05,1.8863,299.17,4,2.7876,0
1.2594,649.43,13.122,1.0959e+05,1.8613,303.09,4.1,2.7876,0
1.2992,642.3,22.166,1.1511e+05,1.8254,308.57,4.2,2.7876,0
1.3571,632.09,34.666,1.2297e+05,1.7783,315.5,4.3,2.7876,0
1.4322,618.99,49.902,1.3303e+05,1.7234,323.36,4.4,2.7876,0
1.5183,604.28,66.163,1.4448e+05,1.6667,331.3,4.5,2.7876,0
1.6046,589.91,81.414,1.5593e+05,1.6154,338.38,4.6,2.7876,0
1.6804,577.75,94.128,1.6595e+05,1.5749,343.92,4.7,2.7876,0
1.7386,568.87,103.66,1.7355e+05,1.5471,347.69,4.8,2.7876,0
1.7769,563.45,110.11,1.7843e+05,1.5313,349.8,4.9,2.7876,0
1.7971,561.05,113.96,1.8084e+05,1.5253,350.55,5,2.7876,0
1.8026,561.02,115.76,1.8125e+05,1.5268,350.28,5.1,2.7876,0
1.7971,562.7,116.05,1.8019e+05,1.5335,349.3,5.2,2.7876,0
1.7838,565.57,115.22,1.781e+05,1.5438,347.82,5.3,2.7876,0
1.7652,569.24,113.56,1.7533e+05,1.5566,346.01,5.4,2.7876,0
1.743,573.42,111.29,1.7212e+05,1.571,343.99,5.5,2.7876,0
1.7187,577.91,108.58,1.6865e+05,1.5865,341.83,5.6,2.7876,0
1.693,582.58,105.52,1.6504e+05,1.6027,339.6,5.7,2.7876,0
1.6666,587.33,102.2,1.6139e+05,1.6192,337.33,5.8,2.7876,0
1.64,592.09,98.674,1.5774e+05,1.6358,335.05,5.9,2.7876,0
1.6136,596.81,94.991,1.5415e+05,1.6525,332.79,6,2.7876,0
1.5875,601.45,91.175,1.5064e+05,1.6691,330.56,6.1,2.7876,0
1.5621,605.99,87.246,1.4725e+05,1.6854,328.37,6.2,2.7876,0
1.5376,610.4,83.212,1.44e+05,1.7014,326.25,6.3,2.7876,0
1.514,614.66,79.074,1.409e+05,1.717,324.19,6.4,2.7876,0
1.4915,618.76,74.823,1.3797e+05,1.732,322.23,6.5,2.7876,0
1.4705,622.67,70.441,1.3523e+05,1.7465,320.36,6.6,2.7876,0
1.4509,626.38,65.902,1.327e+05,1.7602,318.62,6.7,2.7876,0
1.433,629.87,61.173,1.3041e+05,1.7731,317,6.8,2.7876,0
1.4171,633.11,56.216,1.2836e+05,1.785,315.54,6.9,2.7876,0
1.4032,636.1,50.99,1.2659e+05,1.7957,314.25,7,2.7876,0
1.3916,638.8,45.458,1.2511e+05,1.8053,313.15,7.1,2.7876,0
1.3824,641.22,39.593,1.2393e+05,1.8136,312.27,7.2,2.7876,0
1.3756,643.34,33.382,1.2305e+05,1.8205,311.6,7.3,2.7876,0
1.3712,645.17,26.836,1.2248e+05,1.8262,311.15,7.4,2.7876,0
1.3689,646.73,19.991,1.2219e+05,1.8306,310.92,7.5,2.7876,0
1.3687,648.04,12.909,1.2216e+05,1.8339,310.89,7.6,2.7876,0
1.37,649.13,5.6723,1.2234e+05,1.8362,311.05,7.7,2.7876,0
1.3726,650.01,-1.6126,1.2271e+05,1.8376,311.39,7.8,2.7876,0
1.3758,650.75,-8.8168,1.2318e+05,1.8385,311.85,7.9,2.7876,0
1.3792,651.44,-15.815,1.2369e+05,1.8393,312.36,8,2.7876,0
1.3824,652.13,-22.498,1.2417e+05,1.8403,312.86,8.1,2.7876,0
1.3849,652.87,-28.778,1.2457e+05,1.8418,313.32,8.2,2.7876,0
1.3865,653.69,-34.592,1.2487e+05,1.8437,313.69,8.3,2.7876,0
1.3872,654.6,-39.896,1.2504e+05,1.8464,313.96,8.4,2.7876,0
1.3869,655.62,-44.672,1.2506e+05,1.8496,314.12,8.5,2.7876,0
1.3855,656.74,-48.915,1.2496e+05,1.8534,314.17,8.6,2.7876,0
1.3832,657.95,-52.634,1.2473e+05,1.8578,314.12,8.7,2.7876,0
1.38,659.23,-55.847,1.2438e+05,1.8625,313.97,8.8,2.7876,0
1.3762,660.55,-58.576,1.2394e+05,1.8676,313.74,8.9,2.7876,0
1.3718,661.91,-60.848,1.2343e+05,1.8729,313.45,9,2.7876,0
1.367,663.28,-62.69,1.2287e+05,1.8782,313.1,9.1,2.7876,0
1.362,664.63,-64.13,1.2227e+05,1.8835,312.72,9.2,2.7876,0
1.3569,665.94,-65.195,1.2165e+05,1.8887,312.32,9.3,2.7876,0
1.3518,667.22,-65.911,1.2103e+05,1.8937,311.9,9.4,2.7876,0
1.3468,668.43,-66.304,1.2042e+05,1.8985,311.48,9.5,2.7876,0
1.3419,669.56,-66.398,1.1982e+05,1.903,311.06,9.6,2.7876,0
1.3373,670.63,-66.216,1.1925e+05,1.9073,310.64,9.7,2.7876,0
1.333,671.63,-65.781,1.187e+05,1.9113,310.2,9.8,2.7876,0
1.329,672.62,-65.11,1.1811e+05,1.9158,309.61,9.9,2.7876,0
1.327,673.13,-64.718,1.1779e+05,1.9182,309.25,10,2.7876,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0,2.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.1,2.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.2,2.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.3,2.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.4,2.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.5,2.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.6,2.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.7,2.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.8,2.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.9,2.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1,2.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.1,2.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.2,2.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.3,2.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.4,2.7,0
1.2041,660,2.5e-07,1.0132e+05,1.9229,293.15,1.5,2.7,0
1.2041,660,1e-06,1.0132e+05,1.9229,293.15,1.6,2.7,0
1.2041,660,2e-06,1.0132e+05,1.9229,293.15,1.7,2.7,0
1.2041,660,4e-06,1.0132e+05,1.9229,293.15,1.8,2.7,0
1.2041,660,8.25e-06,1.0133e+05,1.9229,293.15,1.9,2.7,0
1.2041,660,1.55e-05,1.0133e+05,1.9229,293.15,2,2.7,0
1.2041,660,2.825e-05,1.0133e+05,1.9229,293.15,2.1,2.7087,0
1.2041,660,5.25e-05,1.0133e+05,1.9229,293.15,2.2,2.7174,0
1.2041,660,9.925e-05,1.0133e+05,1.9229,293.15,2.3,2.7261,0
1.2041,660,0.00019025,1.0133e+05,1.9229,293.15,2.4,2.7348,0
1.2041,660,0.000369,1.0133e+05,1.9229,293.15,2.5,2.7435,0
1.2041,660,0.00072125,1.0133e+05,1.9229,293.15,2.6,2.7522,0
1.2041,660,0.0014127,1.0133e+05,1.9229,293.15,2.7,2.761,0
1.2041,660,0.0027635,1.0133e+05,1.9229,293.15,2.8,2.7697,0
1.2041,660,0.005383,1.0133e+05,1.9229,293.16,2.9,2.7784,0
1.2041,659.99,0.010414,1.0133e+05,1.9228,293.16,3,2.7871,0
1.2042,659.98,0.019976,1.0134e+05,1.9228,293.17,3.1,2.7958,0
1.2043,659.97,0.037936,1.0135e+05,1.9227,293.19,3.2,2.8045,0
1.2044,659.94,0.071274,1.0137e+05,1.9225,293.22,3.3,2.8132,0
1.2047,659.89,0.13242,1.0141e+05,1.9222,293.27,3.4,2.8219,0
1.2051,659.79,0.24326,1.0149e+05,1.9216,293.37,3.5,2.8306,0
1.2059,659.62,0.44196,1.0162e+05,1.9205,293.54,3.6,2.8393,0
1.2074,659.33,0.79485,1.0185e+05,1.9186,293.85,3.7,2.848,0
1.21,658.8,1.4177,1.0226e+05,1.9153,294.4,3.8,2.8568,0
1.2146,657.85,2.5182,1.03e+05,1.9093,295.41,3.9,2.8655,0
1.2235,656.11,4.6814,1.0437e+05,1.8987,297.17,4,2.8742,0
1.2399,653.09,8.6228,1.0677e+05,1.8813,299.95,4.1,2.8742,0
1.2672,648.19,15.009,1.1062e+05,1.855,304.06,4.2,2.8742,0
1.3093,640.76,24.491,1.164e+05,1.8181,309.63,4.3,2.8742,0
1.3682,630.46,37.145,1.2436e+05,1.7714,316.48,4.4,2.8742,0
1.4424,617.68,52.11,1.3426e+05,1.7183,324.07,4.5,2.8742,0
1.525,603.72,67.711,1.4523e+05,1.6648,331.58,4.6,2.8742,0
1.6061,590.39,82.113,1.5597e+05,1.6174,338.16,4.7,2.8742,0
1.6762,579.3,94.017,1.652e+05,1.5804,343.26,4.8,2.8742,0
1.7294,571.29,102.92,1.7213e+05,1.5553,346.69,4.9,2.8742,0
1.7642,566.46,108.94,1.7655e+05,1.5412,348.6,5,2.8742,0
1.7824,564.39,112.54,1.787e+05,1.5362,349.26,5.1,2.8742,0
1.787,564.48,114.23,1.7902e+05,1.5379,348.98,5.2,2.8742,0
1.7816,566.15,114.48,1.7799e+05,1.5445,348.03,5.3,2.8742,0
1.7688,568.92,113.66,1.76e+05,1.5544,346.63,5.4,2.8742,0
1.7511,572.43,112.05,1.7337e+05,1.5667,344.9,5.5,2.8742,0
1.7301,576.42,109.85,1.7034e+05,1.5806,342.98,5.6,2.8742,0
1.707,580.71,107.21,1.6706e+05,1.5954,340.93,5.7,2.8742,0
1.6826,585.16,104.23,1.6365e+05,1.6108,338.8,5.8,2.8742,0
1.6577,589.69,100.97,1.6019e+05,1.6266,336.64,5.9,2.8742,0
1.6326,594.22,97.497,1.5676e+05,1.6425,334.48,6,2.8742,0
1.6078,598.72,93.835,1.5338e+05,1.6583,332.33,6.1,2.8742,0
1.5835,603.12,90.004,1.5011e+05,1.6739,330.23,6.2,2.8742,0
1.56,607.41,86.006,1.4697e+05,1.6892,328.2,6.3,2.8742,0
1.5376,611.55,81.836,1.44e+05,1.7041,326.24,6.4,2.8742,0
1.5165,615.52,77.474,1.4121e+05,1.7183,324.38,6.5,2.8742,0
1.4969,619.29,72.892,1.3864e+05,1.7318,322.64,6.6,2.8742,0
1.4792,622.84,68.053,1.3632e+05,1.7444,321.04,6.7,2.8742,0
1.4635,626.13,62.913,1.3427e+05,1.7559,319.6,6.8,2.8742,0
1.45,629.15,57.43,1.3252e+05,1.7663,318.36,6.9,2.8742,0
1.439,631.88,51.567,1.3108e+05,1.7754,317.32,7,2.8742,0
1.4305,634.3,45.301,1.2998e+05,1.7831,316.5,7.1,2.8742,0
1.4246,636.42,38.633,1.2921e+05,1.7895,315.92,7.2,2.8742,0
1.4212,638.23,31.59,1.2875e+05,1.7945,315.57,7.3,2.8742,0
1.4199,639.78,24.231,1.2859e+05,1.7983,315.44,7.4,2.8742,0
1.4205,641.09,16.644,1.2866e+05,1.8011,315.5,7.5,2.8742,0
1.4224,642.21,8.9385,1.2893e+05,1.8032,315.72,7.6,2.8742,0
1.4253,643.16,1.2377,1.2934e+05,1.8047,316.08,7.7,2.8742,0
1.4284,644,-6.3156,1.2982e+05,1.8058,316.55,7.8,2.8742,0
1.4313,644.83,-13.586,1.3027e+05,1.8071,317.02,7.9,2.8742,0
1.4334,645.71,-20.466,1.3064e+05,1.8089,317.44,8,2.8742,0
1.4346,646.68,-26.876,1.3087e+05,1.8113,317.76,8.1,2.8742,0
1.4345,647.78,-32.764,1.3095e+05,1.8145,317.97,8.2,2.8742,0
1.4331,649,-38.102,1.3085e+05,1.8186,318.04,8.3,2.8742,0
1.4305,650.36,-42.885,1.3058e+05,1.8233,317.98,8.4,2.8742,0
1.4266,651.84,-47.121,1.3015e+05,1.8288,317.79,8.5,2.8742,0
1.4217,653.41,-50.83,1.2957e+05,1.8349,317.48,8.6,2.8742,0
1.4159,655.07,-54.037,1.2888e+05,1.8414,317.07,8.7,2.8742,0
1.4094,656.77,-56.774,1.2808e+05,1.8482,316.58,8.8,2.8742,0
1.4023,658.51,-59.069,1.2721e+05,1.8553,316.02,8.9,2.8742,0
1.3948,660.25,-60.955,1.2629e+05,1.8624,315.42,9,2.8742,0
1.3871,661.98,-62.458,1.2534e+05,1.8695,314.78,9.1,2.8742,0
1.3794,663.66,-63.607,1.2438e+05,1.8765,314.12,9.2,2.8742,0
1.3717,665.29,-64.427,1.2342e+05,1.8832,313.46,9.3,2.8742,0
1.3642,666.85,-64.94,1.2249e+05,1.8897,312.8,9.4,2.8742,0
1.3569,668.33,-65.168,1.2159e+05,1.8959,312.16,9.5,2.8742,0
1.35,669.72,-65.131,1.2072e+05,1.9017,311.53,9.6,2.8742,0
1.3435,671.01,-64.85,1.1991e+05,1.9071,310.92,9.7,2.8742,0
1.3374,672.22,-64.342,1.1912e+05,1.9123,310.3,9.8,2.8742,0
1.3316,673.41,-63.625,1.1832e+05,1.9178,309.54,9.9,2.8742,0
1.3288,674.01,-63.217,1.179e+05,1.9208,309.1,10,2.8742,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0,2.8,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.1,2.8,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.2,2.8,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.3,2.8,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.4,2.8,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.5,2.8,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.6,2.8,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.7,2.8,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.8,2.8,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.9,2.8,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1,2.8,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.1,2.8,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.2,2.8,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.3,2.8,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.4,2.8,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.5,2.8,0
1.2041,660,5e-07,1.0132e+05,1.9229,293.15,1.6,2.8,0
1.2041,660,1.25e-06,1.0132e+05,1.9229,293.15,1.7,2.8,0
1.2041,660,2.5e-06,1.0132e+05,1.9229,293.15,1.8,2.8,0
1.2041,660,5e-06,1.0132e+05,1.9229,293.15,1.9,2.8,0
1.2041,660,9.25e-06,1.0133e+05,1.9229,293.15,2,2.8,0
1.2041,660,1.725e-05,1.0133e+05,1.9229,293.15,2.1,2.808,0
1.2041,660,3.225e-05,1.0133e+05,1.9229,293.15,2.2,2.8161,0
1.2041,660,6.075e-05,1.0133e+05,1.9229,293.15,2.3,2.8241,0
1.2041,660,0.00011625,1.0133e+05,1.9229,293.15,2.4,2.8322,0
1.2041,660,0.00022525,1.0133e+05,1.9229,293.15,2.5,2.8402,0
1.2041,660,0.00044,1.0133e+05,1.9229,293.15,2.6,2.8482,0
1.2041,660,0.00086125,1.0133e+05,1.9229,293.15,2.7,2.8563,0
1.2041,660,0.0016845,1.0133e+05,1.9229,293.15,2.8,2.8643,0
1.2041,660,0.003284,1.0133e+05,1.9229,293.15,2.9,2.8723,0
1.2041,659.99,0.0063637,1.0133e+05,1.9229,293.16,3,2.8804,0
1.2042,659.99,0.012233,1.0133e+05,1.9228,293.16,3.1,2.8884,0
1.2042,659.98,0.023295,1.0134e+05,1.9228,293.17,3.2,2.8965,0
1.2043,659.96,0.043909,1.0135e+05,1.9226,293.19,3.3,2.9045,0
1.2044,659.93,0.081884,1.0138e+05,1.9224,293.23,3.4,2.9125,0
1.2047,659.87,0.15106,1.0143e+05,1.9221,293.29,3.5,2.9206,0
1.2052,659.77,0.27581,1.0151e+05,1.9214,293.4,3.6,2.9286,0
1.2062,659.58,0.49894,1.0165e+05,1.9202,293.6,3.7,2.9367,0
1.2078,659.24,0.89637,1.0192e+05,1.918,293.96,3.8,2.9447,0
1.2107,658.63,1.6066,1.024e+05,1.9141,294.62,3.9,2.9527,0
1.2165,657.5,3.0118,1.0329e+05,1.907,295.8,4,2.9608,0
1.2272,655.51,5.6146,1.0488e+05,1.8952,297.72,4.1,2.9608,0
1.2455,652.21,9.9791,1.0751e+05,1.8765,300.69,4.2,2.9608,0
1.2748,647.01,16.809,1.1161e+05,1.8491,304.93,4.3,2.9608,0
1.3185,639.38,26.612,1.1757e+05,1.8118,310.53,4.4,2.9608,0
1.3779,629.12,39.296,1.2555e+05,1.7658,317.26,4.5,2.9608,0
1.4505,616.75,53.907,1.3521e+05,1.7149,324.55,4.6,2.9608,0
1.5294,603.57,68.838,1.4567e+05,1.6646,331.62,4.7,2.9608,0
1.6055,591.23,82.45,1.5571e+05,1.6208,337.74,4.8,2.9608,0
1.6705,581.1,93.633,1.6424e+05,1.5869,342.44,4.9,2.9608,0
1.7194,573.85,101.99,1.706e+05,1.5641,345.6,5,2.9608,0
1.7514,569.52,107.66,1.7463e+05,1.5514,347.34,5.1,2.9608,0
1.768,567.71,111.06,1.7658e+05,1.547,347.94,5.2,2.9608,0
1.7721,567.88,112.66,1.7685e+05,1.5489,347.67,5.3,2.9608,0
1.7668,569.51,112.9,1.7588e+05,1.5553,346.77,5.4,2.9608,0
1.7548,572.16,112.11,1.7401e+05,1.5648,345.44,5.5,2.9608,0
1.7382,575.5,110.54,1.7155e+05,1.5766,343.82,5.6,2.9608,0
1.7184,579.3,108.39,1.687e+05,1.5897,342,5.7,2.9608,0
1.6966,583.38,105.8,1.6562e+05,1.6038,340.06,5.8,2.9608,0
1.6738,587.6,102.84,1.6243e+05,1.6185,338.06,5.9,2.9608,0
1.6506,591.9,99.579,1.5922e+05,1.6333,336.04,6,2.9608,0
1.6274,596.18,96.058,1.5604e+05,1.6482,334.02,6.1,2.9608,0
1.6046,600.39,92.29,1.5295e+05,1.6629,332.05,6.2,2.9608,0
1.5828,604.5,88.273,1.5e+05,1.6772,330.14,6.3,2.9608,0
