"rho","u","v","p","Mach","T","Points:0","Points:1","Points:2"
0.18468,-41.373,-28.566,22792,0.12097,429.94,-5.6121,-5.0804,0
0.18387,-51.546,-36.04,22631,0.15153,428.78,-5.8371,-5.2429,0
0.18298,-60.791,-42.838,22458,0.17943,427.56,-6.0621,-5.4054,0
0.18207,-69.206,-49.015,22282,0.20489,426.35,-6.2871,-5.5679,0
0.18117,-76.995,-54.708,22112,0.22851,425.19,-6.5121,-5.7304,0
0.18029,-84.434,-60.11,21946,0.25108,424.06,-6.7371,-5.8929,0
0.17939,-91.831,-65.442,21779,0.27353,422.94,-6.9621,-6.0554,0
0.17844,-99.516,-70.939,21604,0.29686,421.78,-7.1871,-6.2179,0
0.17733,-107.8,-76.833,21404,0.32205,420.48,-7.4121,-6.3804,0
0.17593,-116.82,-83.25,21155,0.34964,418.91,-7.6371,-6.5429,0
0.17403,-126.22,-89.993,20826,0.37875,416.89,-7.8621,-6.7054,0
0.17124,-133.82,-95.757,20358,0.40337,414.15,-8.0871,-6.8679,0
0.16574,-130.29,-95.023,19614,0.3962,412.24,-8.3121,-7.0304,0
0.14882,-83.423,-69.809,18107,0.26716,425.02,-8.5371,-7.1929,0
0.11795,93.878,18.987,14184,0.38766,415.65,-8.7623,-7.3553,0
0.14976,328.51,43.491,15564,0.88138,369.9,-8.9932,-7.5197,0
0.19321,438.46,0.90932,18905,1.1857,340.8,-9.2498,-7.5219,0
0.17852,464.74,0.92523,16846,1.2801,328.54,-9.5,-7.5221,0
0.16059,493.25,1.8357,14539,1.3874,315.08,-9.75,-7.5221,0
0.14273,520.66,2.2521,12356,1.4975,301.28,-10,-7.5221,0
0.12839,542.93,0.1192,10663,1.5935,289.18,-10.25,-7.5221,0
0.12652,547.7,-18.105,10305,1.6236,283.87,-10.5,-7.5221,0
0.23227,456.3,-108.78,22009,1.3575,316.22,-10.75,-7.5217,0
1.2001,248.15,-241.65,1.3507e+05,0.95828,373.86,-11.013,-7.518,0
2.1493,113.24,-276.5,2.474e+05,0.74458,400.93,-11.132,-7.234,0
2.2704,93.772,-242.51,2.6396e+05,0.64461,404.98,-11.24,-6.9578,0
2.3388,82.842,-224.3,2.7482e+05,0.58963,409.33,-11.343,-6.68,0
2.3931,73.664,-209.87,2.837e+05,0.54603,412.97,-11.443,-6.4008,0
2.4367,66.068,-197.27,2.909e+05,0.5089,415.89,-11.538,-6.12,0
2.4751,59.007,-185.81,2.9732e+05,0.47545,418.47,-11.629,-5.8378,0
2.5098,52.536,-174.9,3.0313e+05,0.44415,420.75,-11.715,-5.5543,0
2.5395,46.91,-164.53,3.0814e+05,0.41513,422.69,-11.797,-5.2695,0
2.5669,41.519,-154.62,3.1279e+05,0.38766,424.5,-11.875,-4.9835,0
2.5923,36.533,-144.91,3.171e+05,0.36114,426.14,-11.949,-4.6963,0
2.6145,32.206,-135.54,3.2087e+05,0.33612,427.55,-12.018,-4.408,0
2.6349,28.008,-126.34,3.2441e+05,0.31173,428.91,-12.082,-4.1188,0
2.6539,24.121,-117.18,3.2769e+05,0.28776,430.15,-12.143,-3.8286,0
2.6707,20.778,-108.26,3.3057e+05,0.26482,431.2,-12.199,-3.5375,0
2.6857,17.558,-99.416,3.3323e+05,0.24224,432.24,-12.25,-3.2455,0
2.6998,14.471,-90.537,3.3574e+05,0.21975,433.22,-12.297,-2.9529,0
2.7127,11.824,-81.584,3.3797e+05,0.19739,434.02,-12.34,-2.6595,0
2.7239,9.5971,-72.66,3.399e+05,0.17536,434.71,-12.378,-2.3656,0
2.7337,7.5331,-63.789,3.4163e+05,0.15357,435.36,-12.412,-2.0711,0
2.7421,5.7308,-54.91,3.4314e+05,0.13191,435.94,-12.441,-1.7761,0
2.7492,4.2192,-46.012,3.4442e+05,0.11033,436.44,-12.466,-1.4807,0
2.755,2.9677,-37.094,3.4549e+05,0.088816,436.87,-12.486,-1.185,0
2.7593,2.0029,-28.147,3.4633e+05,0.06732,437.24,-12.502,-0.88897,0
2.7622,1.2969,-19.165,3.4695e+05,0.04581,437.58,-12.513,-0.59276,0
2.7629,0.879,-10.138,3.4735e+05,0.024273,437.97,-12.52,-0.29641,0
2.7721,0.72438,-1.0481,3.4755e+05,0.011049,436.76,-12.522,0,0
2.7786,0.85667,8.0931,3.4747e+05,0.019481,435.64,-12.52,0.29641,0
2.7734,1.2441,17.212,3.471e+05,0.04123,435.99,-12.513,0.59276,0
2.769,1.9238,26.274,3.4651e+05,0.062943,435.95,-12.502,0.88897,0
2.7638,2.8645,35.297,3.4571e+05,0.084629,435.76,-12.486,1.185,0
2.7574,4.0942,44.289,3.4467e+05,0.10633,435.45,-12.466,1.4807,0
2.75,5.5859,53.26,3.4342e+05,0.12808,435.04,-12.441,1.7761,0
2.7412,7.3706,62.212,3.4193e+05,0.14992,434.54,-12.412,2.0711,0
2.7312,9.419,71.154,3.4022e+05,0.17188,433.95,-12.378,2.3656,0
2.7199,11.634,80.148,3.3831e+05,0.19409,433.31,-12.34,2.6595,0
2.7068,14.27,89.172,3.3609e+05,0.21661,432.56,-12.297,2.9529,0
2.6925,17.345,98.121,3.3359e+05,0.23926,431.62,-12.25,3.2455,0
2.6773,20.558,107.03,3.3094e+05,0.26201,430.61,-12.199,3.5375,0
2.6604,23.897,116.03,3.2806e+05,0.28512,429.59,-12.143,3.8286,0
2.6412,27.78,125.26,3.2478e+05,0.30925,428.37,-12.082,4.1188,0
2.6206,31.976,134.53,3.2123e+05,0.33381,427.03,-12.018,4.408,0
2.5982,36.305,143.96,3.1745e+05,0.35899,425.63,-11.949,4.6963,0
2.5727,41.293,153.74,3.1313e+05,0.38568,424,-11.875,4.9835,0
2.5451,46.689,163.72,3.0846e+05,0.41333,422.21,-11.797,5.2695,0
2.5151,52.323,174.16,3.0343e+05,0.44253,420.28,-11.715,5.5543,0
2.4802,58.803,185.14,2.9761e+05,0.474,418,-11.629,5.8378,0
2.4415,65.878,196.67,2.9116e+05,0.50766,415.44,-11.538,6.12,0
2.3976,73.494,209.36,2.8392e+05,0.54501,412.52,-11.443,6.4008,0
2.3429,82.697,223.88,2.7499e+05,0.58887,408.87,-11.343,6.68,0
2.2738,93.666,242.21,2.6406e+05,0.64419,404.51,-11.24,6.9578,0
2.1516,113.19,276.38,2.4734e+05,0.74474,400.41,-11.132,7.234,0
1.2016,247.82,241.38,1.351e+05,0.95685,373.95,-11.013,7.518,0
0.23441,454.95,107.53,22318,1.3462,318.91,-10.75,7.5217,0
0.1303,544.45,16.842,10799,1.5997,288.94,-10.5,7.5221,0
0.13369,537.83,-0.45422,11320,1.5634,294.88,-10.25,7.5221,0
0.14878,514.89,-2.2733,13118,1.4673,306.93,-10,7.5221,0
0.16694,487.71,-1.791,15349,1.3612,320.08,-9.75,7.5221,0
0.18491,460.07,-0.95262,17663,1.2595,332.66,-9.5,7.5221,0
0.19912,437.43,-1.2799,19604,1.1791,343,-9.2498,7.5219,0
0.14924,348.86,-54.59,15213,0.94862,359.97,-8.9932,7.5197,0
0.10953,122.45,-34.809,12856,0.43201,404.36,-8.7623,7.3553,0
0.13915,-72.322,63.895,16763,0.24273,421.16,-8.5371,7.1929,0
0.15706,-129.23,94.883,18290,0.39711,405.7,-8.3121,7.0304,0
0.16295,-136.2,97.642,19030,0.41447,406.83,-8.0871,6.8679,0
0.16578,-129.55,92.453,19494,0.3923,409.62,-7.8621,6.7054,0
0.16766,-120.49,85.931,19815,0.36384,411.72,-7.6371,6.5429,0
0.16901,-111.73,79.714,20052,0.33679,413.31,-7.4121,6.3804,0
0.17002,-103.85,74.132,20233,0.31261,414.58,-7.1871,6.2179,0
0.17083,-96.792,69.119,20383,0.29102,415.66,-6.9621,6.0554,0
0.17155,-90.309,64.485,20518,0.2712,416.65,-6.7371,5.8929,0
0.17226,-84.072,59.985,20650,0.25211,417.62,-6.5121,5.7304,0
0.17302,-77.681,55.322,20794,0.23251,418.67,-6.2871,5.5679,0
0.17389,-70.698,50.176,20956,0.21107,419.84,-6.0621,5.4054,0
0.17485,-62.725,44.268,21138,0.18663,421.15,-5.8371,5.2429,0
0.17583,-53.5,37.43,21327,0.15847,422.55,-5.6121,5.0804,0
0.17677,-42.896,29.586,21511,0.12627,423.94,-5.3871,4.9179,0
0.17745,-31.083,20.92,21653,0.090671,425.1,-5.1621,4.7554,0
0.17773,-18.599,11.86,21725,0.05335,425.85,-4.9371,4.5929,0
0.17761,-6.0238,2.7985,21730,0.020415,426.21,-4.7121,4.4304,0
0.17711,6.2547,-6.0076,21677,0.022549,426.37,-4.4871,4.2679,0
0.17637,18.098,-14.503,21586,0.056043,426.38,-4.2621,4.1054,0
0.17552,29.662,-22.833,21474,0.090452,426.21,-4.0371,3.9429,0
0.17449,41.212,-31.174,21332,0.12491,425.9,-3.8121,3.7804,0
0.17323,52.858,-39.575,21151,0.15972,425.35,-3.5871,3.6179,0
0.17171,64.492,-47.937,20925,0.19456,424.51,-3.3621,3.4554,0
0.16999,75.884,-56.094,20660,0.22878,423.4,-3.1371,3.2929,0
0.16813,86.821,-63.903,20370,0.26177,422.07,-2.9121,3.1304,0
0.16619,97.126,-71.235,20064,0.29299,420.57,-2.6871,2.9679,0
0.16423,106.54,-77.886,19749,0.32166,418.93,-2.4621,2.8054,0
0.16232,114.62,-83.515,19440,0.34635,417.22,-2.2371,2.6429,0
0.16062,120.71,-87.642,19162,0.365,415.6,-2.0121,2.4804,0
0.1593,124.01,-89.689,18944,0.37508,414.29,-1.7871,2.3179,0
0.1585,123.69,-89.046,18816,0.37385,413.56,-1.5621,2.1554,0
0.15822,118.87,-85.054,18786,0.35851,413.62,-1.3371,1.9929,0
0.15822,108.29,-76.69,18834,0.32508,414.69,-1.1121,1.8304,0
0.15758,89.49,-61.888,18897,0.26568,417.77,-0.8871,1.6679,0
0.15267,57.334,-36.294,18807,0.16442,429.41,-0.6621,1.5054,0
0.13677,-0.93129,11.02,18014,0.11549,460.75,-0.4371,1.3428,0
0.11616,-107.08,112.54,15253,0.37072,455.45,-0.21211,1.18,0
0.10721,-175.24,182.98,13171,0.61116,428.18,0.018723,1.01,0
0.2251,-7.6173,288.67,26801,0.70726,414.82,0.029972,1.0163,0
0.23663,-6.5961,254.16,28746,0.61763,422.84,0.035814,0.75068,0
0.25792,-6.1737,191.79,32435,0.45804,437.87,0.036683,0.50005,0
0.27661,-8.0926,132.48,35974,0.31193,452.86,0.036729,0.25,0
0.29446,-12.919,54.615,40297,0.13863,476.36,0.036731,-0,0
0.29613,-13.36,-38.613,40670,0.12037,478.17,0.036729,-0.25,0
0.27934,-9.5261,-120.93,36783,0.2833,458.56,0.036683,-0.50005,0
0.2574,-9.8065,-199.01,32854,0.47258,444.27,0.035814,-0.75068,0
0.18683,-101.09,-218.12,22975,0.62345,425.08,0.029972,-1.0163,0
0.13388,-146.42,-143.68,16844,0.49438,437.47,-0.20364,-1.1911,0
0.14208,-65.24,-63.107,19197,0.21027,470.54,-0.42863,-1.3545,0
0.15238,-4.1201,-13.531,20216,0.076618,463.03,-0.65364,-1.5171,0
0.16292,38.257,20.519,20440,0.1053,437.25,-0.87864,-1.6796,0
0.16668,68.207,44.527,20392,0.19701,426.22,-1.1036,-1.8421,0
0.16716,89.074,61.244,20269,0.26242,422.41,-1.3286,-2.0046,0
0.16701,102.8,72.343,20169,0.30572,420.71,-1.5536,-2.1671,0
0.16706,110.64,78.941,20148,0.33077,420.16,-1.7786,-2.3296,0
0.16761,113.48,81.779,20232,0.34027,420.51,-2.0036,-2.4921,0
0.16873,112.07,81.427,20419,0.33656,421.57,-2.2286,-2.6546,0
0.17037,107.16,78.448,20692,0.32209,423.08,-2.4536,-2.8171,0
0.17236,99.599,73.433,21017,0.29951,424.78,-2.6786,-2.9796,0
0.1745,90.174,66.956,21360,0.27133,426.42,-2.9036,-3.1421,0
0.17662,79.588,59.53,21692,0.2397,427.86,-3.1286,-3.3046,0
0.17858,68.381,51.568,21993,0.20628,429.02,-3.3536,-3.4671,0
0.18034,56.916,43.357,22254,0.17215,429.89,-3.5786,-3.6296,0
0.18186,45.417,35.08,22472,0.13798,430.48,-3.8036,-3.7921,0
0.18313,34.011,26.844,22647,0.10414,430.82,-4.0286,-3.9546,0
0.18418,22.723,18.69,22783,0.070717,430.95,-4.2536,-4.1171,0
0.18504,11.481,10.585,22886,0.037657,430.88,-4.4786,-4.2796,0
0.18573,0.15446,2.4435,22959,0.017586,430.63,-4.7036,-4.4421,0
0.18614,-11.318,-5.8061,22992,0.030771,430.32,-4.9286,-4.6046,0
0.18621,-22.837,-14.131,22977,0.064641,429.85,-5.1536,-4.7671,0
0.18599,-34.183,-22.391,22909,0.098423,429.1,-5.3786,-4.9296,0
0.18544,-45.025,-30.372,22787,0.13096,428.07,-5.6036,-5.0921,0
0.18467,-55.044,-37.815,22627,0.16126,426.85,-5.8286,-5.2546,0
0.1838,-64.135,-44.58,22454,0.18888,425.59,-6.0536,-5.4171,0
0.1829,-72.397,-50.712,22279,0.21406,424.34,-6.2786,-5.5796,0
0.18202,-80.029,-56.335,22109,0.23734,423.15,-6.5036,-5.7421,0
0.18115,-87.291,-61.632,21943,0.25949,421.99,-6.7286,-5.9046,0
0.18027,-94.463,-66.802,21777,0.28135,420.84,-6.9536,-6.0671,0
0.17933,-101.82,-72.045,21602,0.30375,419.65,-7.1786,-6.2296,0
0.17823,-109.57,-77.523,21402,0.32738,418.31,-7.4036,-6.3921,0
0.17685,-117.62,-83.224,21155,0.3521,416.72,-7.6286,-6.5546,0
0.17497,-125.03,-88.625,20829,0.37541,414.7,-7.8536,-6.7171,0
0.17214,-128.19,-91.683,20370,0.38721,412.23,-8.0786,-6.8796,0
0.16589,-114.85,-85.805,19647,0.35225,412.62,-8.3036,-7.0421,0
0.14808,-50.503,-54.657,18186,0.20243,429.18,-8.5287,-7.2046,0
0.12155,140.14,27.004,14525,0.41719,413.03,-8.7542,-7.3669,0
0.15708,367.07,42.955,15849,0.99193,358.83,-8.9889,-7.5319,0
0.19966,466.44,1.8157,18892,1.2826,329.52,-9.2495,-7.5361,0
0.18461,490.99,2.3676,16822,1.3761,317.21,-9.5,-7.5367,0
0.16603,516.5,3.6819,14519,1.478,304.33,-9.75,-7.5367,0
0.14772,540.77,3.8002,12365,1.5815,291.31,-10,-7.5367,0
0.13431,559.06,-1.6058,10811,1.6663,280.34,-10.25,-7.5367,0
0.13959,555.5,-33.09,11125,1.6685,277.62,-10.5,-7.5367,0
0.27576,454.32,-137.72,25790,1.3876,311.39,-10.751,-7.5356,0
1.2374,245.21,-255.24,1.3811e+05,0.97067,370.48,-11.021,-7.5284,0
2.1553,113.44,-273.27,2.4735e+05,0.73846,399.73,-11.144,-7.2395,0
2.2757,94.189,-241.62,2.64e+05,0.64362,404.1,-11.253,-6.9629,0
2.3442,83.243,-223.74,2.7487e+05,0.58931,408.45,-11.357,-6.6849,0
2.3984,74.014,-209.27,2.8373e+05,0.54552,412.09,-11.456,-6.4054,0
2.4421,66.356,-196.61,2.9094e+05,0.50814,415.02,-11.551,-6.1245,0
2.4806,59.306,-185.21,2.9734e+05,0.47479,417.57,-11.642,-5.8421,0
2.5152,52.854,-174.37,3.0313e+05,0.44361,419.85,-11.729,-5.5584,0
2.545,47.26,-164.16,3.0814e+05,0.41495,421.79,-11.811,-5.2733,0
2.5725,41.918,-154.43,3.1279e+05,0.38788,423.57,-11.889,-4.9871,0
2.5977,36.934,-144.71,3.1708e+05,0.36131,425.22,-11.962,-4.6997,0
2.6199,32.552,-135.16,3.2086e+05,0.33576,426.65,-12.032,-4.4113,0
2.6405,28.364,-126,3.2439e+05,0.31143,427.98,-12.096,-4.1218,0
2.6596,24.509,-116.96,3.2767e+05,0.28774,429.21,-12.157,-3.8314,0
2.6763,21.152,-107.97,3.3055e+05,0.2646,430.26,-12.213,-3.5401,0
2.6915,17.934,-99.121,3.3321e+05,0.24197,431.28,-12.264,-3.2479,0
2.7057,14.858,-90.26,3.3571e+05,0.21949,432.24,-12.311,-2.955,0
2.7186,12.219,-81.325,3.3794e+05,0.19714,433.04,-12.354,-2.6615,0
2.7297,9.9935,-72.419,3.3986e+05,0.17511,433.73,-12.392,-2.3673,0
2.7395,7.9343,-63.565,3.4159e+05,0.15333,434.38,-12.426,-2.0726,0
2.748,6.1379,-54.708,3.431e+05,0.13168,434.95,-12.455,-1.7774,0
2.7551,4.6321,-45.841,3.4438e+05,0.11015,435.44,-12.48,-1.4818,0
2.7609,3.3862,-36.955,3.4544e+05,0.088672,435.87,-12.5,-1.1858,0
2.7654,2.426,-28.038,3.4628e+05,0.06722,436.23,-12.516,-0.88962,0
2.7683,1.7246,-19.088,3.469e+05,0.045765,436.54,-12.527,-0.59319,0
2.7693,1.3101,-10.094,3.473e+05,0.02433,436.9,-12.534,-0.29663,0
2.7772,1.1605,-1.0358,3.475e+05,0.011249,435.9,-12.536,0,0
2.7826,1.2935,8.075,3.4742e+05,0.019641,434.96,-12.534,0.29663,0
2.7779,1.6767,17.164,3.4705e+05,0.041242,435.22,-12.527,0.59319,0
2.7737,2.352,26.195,3.4647e+05,0.062896,435.16,-12.516,0.88962,0
2.7686,3.2886,35.188,3.4566e+05,0.084536,434.95,-12.5,1.1858,0
2.7623,4.5132,44.15,3.4463e+05,0.1062,434.62,-12.48,1.4818,0
2.7549,5.9997,53.089,3.4338e+05,0.1279,434.21,-12.455,1.7774,0
2.7462,7.779,62.02,3.4189e+05,0.14973,433.7,-12.426,2.0726,0
2.7362,9.8231,70.946,3.4018e+05,0.17168,433.11,-12.392,2.3673,0
2.725,12.037,79.922,3.3827e+05,0.19388,432.46,-12.354,2.6615,0
2.712,14.666,88.927,3.3606e+05,0.2164,431.68,-12.311,2.955,0
2.6976,17.73,97.859,3.3357e+05,0.23904,430.76,-12.264,3.2479,0
2.6823,20.942,106.78,3.3091e+05,0.26184,429.77,-12.213,3.5401,0
2.6654,24.295,115.83,3.2804e+05,0.28515,428.74,-12.157,3.8314,0
2.6462,28.146,124.94,3.2476e+05,0.309,427.53,-12.096,4.1218,0
2.6255,32.333,134.17,3.2122e+05,0.33349,426.21,-12.032,4.4113,0
2.6032,36.718,143.8,3.1744e+05,0.35921,424.8,-11.962,4.6997,0
2.5778,41.705,153.59,3.1313e+05,0.38595,423.16,-11.889,4.9871,0
2.5501,47.051,163.38,3.0847e+05,0.41318,421.39,-11.811,5.2733,0
2.5201,52.654,173.66,3.0344e+05,0.44202,419.45,-11.729,5.5584,0
2.4853,59.116,184.57,2.9763e+05,0.47338,417.18,-11.642,5.8421,0
2.4465,66.179,196.04,2.9119e+05,0.50693,414.63,-11.551,6.1245,0
2.4026,73.858,208.79,2.8394e+05,0.54453,411.7,-11.456,6.4054,0
2.3479,83.113,223.35,2.7504e+05,0.58859,408.06,-11.357,6.6849,0
2.2788,94.098,241.35,2.641e+05,0.64324,403.69,-11.253,6.9629,0
2.1575,113.41,273.17,2.473e+05,0.73868,399.23,-11.144,7.2395,0
1.2393,244.9,254.74,1.3816e+05,0.96928,370.35,-11.021,7.5284,0
0.27865,452.88,135.94,26132,1.3775,313.16,-10.751,7.5356,0
0.14402,552.15,31.257,11626,1.6473,281.26,-10.5,7.5367,0
0.14028,554.03,0.95146,11465,1.6389,284.62,-10.25,7.5367,0
0.15446,535.18,-3.8278,13123,1.5535,295.69,-10,7.5367,0
0.17304,511.15,-3.5502,15327,1.4532,308.28,-9.75,7.5367,0
0.19162,486.33,-2.3073,17639,1.356,320.48,-9.5,7.5367,0
0.20618,464.1,-2.1881,19596,1.273,331.03,-9.2495,7.5361,0
0.157,385.18,-53.03,15508,1.0549,348.8,-8.9889,7.5319,0
0.11372,169.1,-41.813,13203,0.48101,400.61,-8.7542,7.3669,0
0.13876,-36.864,48.266,16845,0.19567,424.34,-8.5287,7.2046,0
0.1571,-112.11,84.972,18325,0.34843,406.45,-8.3036,7.0421,0
0.16387,-129.86,93.218,19043,0.39631,404.83,-8.0786,6.8796,0
0.16679,-128.14,90.983,19497,0.38849,407.23,-7.8536,6.7171,0
0.16865,-121.23,85.892,19815,0.36634,409.3,-7.6286,6.5546,0
0.16998,-113.49,80.42,20050,0.3423,410.93,-7.4036,6.3921,0
0.17097,-106.14,75.263,20231,0.31969,412.23,-7.1786,6.2296,0
0.17177,-99.386,70.509,20381,0.299,413.35,-6.9536,6.0671,0
0.17248,-93.099,66.041,20516,0.27973,414.36,-6.7286,5.9046,0
0.17317,-87.008,61.646,20648,0.26101,415.37,-6.5036,5.7421,0
0.17392,-80.747,57.045,20791,0.24168,416.44,-6.2786,5.5796,0
0.17478,-73.898,51.928,20953,0.22047,417.65,-6.0536,5.4171,0
0.17572,-66.069,46.03,21134,0.19625,419,-5.8286,5.2546,0
0.17668,-57,39.194,21323,0.16831,420.44,-5.6036,5.0921,0
0.17758,-46.563,31.351,21507,0.13635,421.9,-5.3786,4.9296,0
0.17822,-34.904,22.712,21648,0.10101,423.15,-5.1536,4.7671,0
0.17845,-22.548,13.713,21720,0.063965,424.01,-4.9286,4.6046,0
0.17829,-10.072,4.7351,21724,0.027496,424.49,-4.7036,4.4421,0
0.17773,2.1313,-3.979,21671,0.018909,424.79,-4.4786,4.2796,0
0.17691,13.91,-12.393,21581,0.045162,424.98,-4.2536,4.1171,0
0.17597,25.412,-20.665,21469,0.079266,425.02,-4.0286,3.9546,0
0.17486,36.9,-28.962,21327,0.11352,424.91,-3.8036,3.7921,0
0.17351,48.492,-37.32,21146,0.14815,424.56,-3.5786,3.6296,0
0.17191,60.089,-45.63,20920,0.18281,423.92,-3.3536,3.4671,0
0.17012,71.459,-53.725,20656,0.21685,422.99,-3.1286,3.3046,0
0.16819,82.381,-61.467,20366,0.24966,421.83,-2.9036,3.1421,0
0.1662,92.675,-68.719,20060,0.28068,420.48,-2.6786,2.9796,0
0.16418,102.08,-75.263,19746,0.30909,418.97,-2.4536,2.8171,0
0.16224,110.12,-80.734,19438,0.33342,417.37,-2.2286,2.6546,0
0.16053,116.13,-84.615,19161,0.35151,415.81,-2.0036,2.4921,0
0.15921,119.22,-86.262,18945,0.36054,414.53,-1.7786,2.3296,0
0.15842,118.4,-84.951,18818,0.35734,413.82,-1.5536,2.1671,0
0.15814,112.61,-79.858,18791,0.33848,413.95,-1.3286,2.0046,0
0.15809,100.41,-69.751,18844,0.29934,415.24,-1.1036,1.8421,0
0.15719,79.381,-52.425,18912,0.23202,419.16,-0.87864,1.6796,0
0.15125,44.96,-23.602,18827,0.1246,434.04,-0.65364,1.5171,0
0.13699,-13.537,26.923,18056,0.11914,460.17,-0.42863,1.3545,0
0.12132,-108.36,127.57,15587,0.40276,446.18,-0.20364,1.1911,0
0.11486,-166,195.69,13778,0.62639,418.02,0.029972,1.0163,0
0.2282,-10.387,283.06,26744,0.69927,408.29,0.04277,1.0235,0
0.24013,-9.2319,249.52,28699,0.61153,415.98,0.052463,0.75145,0
0.26211,-8.9779,188.57,32393,0.45456,430.3,0.054202,0.50015,0
0.28142,-11.791,130.22,35915,0.31031,444.36,0.054331,0.25001,0
0.30064,-18.779,53.985,40189,0.14664,465.28,0.054341,-0,0
0.30189,-19.417,-37.052,40559,0.12723,467.75,0.054331,-0.25001,0
0.28328,-13.829,-117.61,36715,0.27892,451.32,0.054202,-0.50015,0
0.26043,-13.795,-193.8,32774,0.46405,438.04,0.052463,-0.75145,0
0.1916,-99.675,-219.04,23205,0.62246,418.57,0.04277,-1.0235,0
0.13941,-146.95,-154.77,17157,0.51895,428.22,-0.19341,-1.2043,0
0.14504,-75.1,-77.28,19244,0.25191,462.12,-0.41844,-1.3685,0
0.15223,-16.003,-27.282,20239,0.088802,463.57,-0.64346,-1.5312,0
0.16147,26.871,8.5225,20460,0.077929,441.69,-0.86846,-1.6937,0
0.1662,58.2,34.647,20409,0.16376,427.8,-1.0935,-1.8562,0
0.16694,80.567,53.308,20282,0.23434,423.25,-1.3185,-2.0187,0
0.16684,95.549,65.981,20177,0.28223,421.31,-1.5435,-2.1812,0
0.16689,104.27,73.741,20153,0.31062,420.68,-1.7685,-2.3437,0
0.16742,107.64,77.392,20233,0.32232,421,-1.9935,-2.5062,0
0.16853,106.49,77.587,20418,0.31994,422.05,-2.2185,-2.6687,0
0.17017,101.7,74.975,20689,0.30627,423.53,-2.4435,-2.8312,0
0.17219,94.186,70.218,21013,0.28424,425.13,-2.6685,-2.9937,0
0.17437,84.796,63.925,21356,0.25648,426.64,-2.8935,-3.1562,0
0.17655,74.252,56.635,21686,0.22521,427.91,-3.1185,-3.3187,0
0.17859,63.102,48.776,21987,0.19212,428.88,-3.3435,-3.4812,0
0.18043,51.709,40.649,22248,0.15832,429.56,-3.5685,-3.6437,0
0.18202,40.296,32.445,22466,0.12447,429.96,-3.7935,-3.8062,0
0.18338,28.986,24.278,22641,0.090966,430.11,-4.0185,-3.9687,0
0.1845,17.801,16.195,22777,0.057956,430.06,-4.2435,-4.1312,0
0.18545,6.6661,8.1717,22880,0.026677,429.8,-4.4685,-4.2937,0
0.18619,-4.5508,0.12571,22952,0.01904,429.45,-4.6935,-4.4562,0
0.18663,-15.904,-8.0236,22986,0.043007,429.06,-4.9185,-4.6187,0
0.18676,-27.287,-16.255,22971,0.076572,428.48,-5.1435,-4.7812,0
0.18657,-38.477,-24.434,22903,0.10997,427.63,-5.3685,-4.9437,0
0.18607,-49.142,-32.358,22781,0.14214,426.53,-5.5935,-5.1062,0
0.18532,-58.97,-39.761,22622,0.17206,425.25,-5.8185,-5.2687,0
0.18448,-67.871,-46.483,22449,0.19932,423.94,-6.0435,-5.4312,0
0.1836,-75.942,-52.555,22275,0.2241,422.66,-6.2685,-5.5937,0
0.18273,-83.374,-58.091,22106,0.24693,421.43,-6.4935,-5.7562,0
0.18188,-90.409,-63.255,21940,0.26851,420.25,-6.7185,-5.9187,0
0.18101,-97.29,-68.224,21774,0.28956,419.07,-6.9435,-6.0812,0
0.18008,-104.23,-73.151,21600,0.31075,417.85,-7.1685,-6.2437,0
0.179,-111.28,-78.12,21401,0.33234,416.5,-7.3935,-6.4062,0
0.17763,-118.05,-82.951,21156,0.35334,414.91,-7.6185,-6.5687,0
0.17577,-122.89,-86.758,20836,0.36927,412.96,-7.8435,-6.7312,0
0.17278,-120.56,-86.768,20390,0.36543,411.12,-8.0685,-6.8937,0
0.16559,-96.363,-76.007,19691,0.30147,414.39,-8.2935,-7.0562,0
0.14794,-15.274,-41.176,18289,0.18317,431.78,-8.5186,-7.2187,0
0.12639,183.94,31.98,14881,0.49047,407.54,-8.7447,-7.3808,0
0.16438,398.92,41.267,16130,1.0874,348.2,-8.9837,-7.5461,0
0.20526,487.26,3.1513,18875,1.3591,320.21,-9.249,-7.553,0
0.18987,510.87,4.3977,16791,1.4533,307.85,-9.4999,-7.5542,0
0.17089,534.58,6.0531,14502,1.5528,295.31,-9.75,-7.5543,0
0.15273,556.56,5.1979,12412,1.6517,282.86,-10,-7.5543,0
0.14175,570.83,-5.5607,11106,1.7243,272.96,-10.25,-7.5543,0
0.15638,559.44,-50.113,12253,1.7011,272.67,-10.5,-7.5542,0
0.32125,452.05,-161.64,29695,1.4112,307.71,-10.752,-7.552,0
1.2736,243.57,-263.86,1.4109e+05,0.98109,367.83,-11.03,-7.54,0
2.1601,113.85,-270.4,2.4732e+05,0.73314,398.78,-11.159,-7.2461,0
2.2798,94.802,-240.88,2.6405e+05,0.643,403.44,-11.269,-6.9691,0
2.3482,83.714,-223.05,2.7492e+05,0.58856,407.84,-11.373,-6.6908,0
2.4024,74.469,-208.69,2.8376e+05,0.54496,411.46,-11.472,-6.4111,0
2.4462,66.826,-196.2,2.9097e+05,0.50797,414.36,-11.568,-6.1298,0
2.4848,59.765,-184.82,2.9737e+05,0.47459,416.91,-11.659,-5.8472,0
